unix,date,symbol,open,high,low,close,vwap,Volume BTC,Volume USD,tradecount
1606608000,11/29/2020 0:00,BTC/USD,17731.6,18356.1,17525,18194.2,18020.2,5284.400979,96145448.29,24202
1606521600,11/28/2020 0:00,BTC/USD,17146,17890,16871.1,17732.9,17481.9,5037.346224,89326756.85,24962
1606435200,11/27/2020 0:00,BTC/USD,17165,17460,16450.8,17144.2,16937.1,5962.048388,102214550,32538
1606348800,11/26/2020 0:00,BTC/USD,18725.9,18900,16210,17164.6,17255.2,18298.68923,314089681.2,91267
1606262400,11/25/2020 0:00,BTC/USD,19169.6,19509.3,18425.1,18723.4,18995.4,6923.700787,129635219.3,38695
1606176000,11/24/2020 0:00,BTC/USD,18380.2,19448,18069.7,19173.8,18932.5,9038.296121,173298482.2,53693
1606089600,11/23/2020 0:00,BTC/USD,18433.7,18780,18005,18387.8,18424.6,6160.781407,113283216.4,31294
1606003200,11/22/2020 0:00,BTC/USD,18708.7,18764.9,17620,18450.2,18317.6,6457.671899,119145338.1,31144
1605916800,11/21/2020 0:00,BTC/USD,18673.6,18977.5,18333,18708.7,18713.9,4874.535494,91196222.19,25441
1605830400,11/20/2020 0:00,BTC/USD,17827.4,18824,17780,18680.2,18412.5,6868.259702,128300464.9,33716
1605744000,11/19/2020 0:00,BTC/USD,17800,18200,17369,17828.2,17864.3,6833.90109,121836155.4,31933
1605657600,11/18/2020 0:00,BTC/USD,17680,18495,17200,17800,17873.5,13809.84373,245815218.4,59887
1605571200,11/17/2020 0:00,BTC/USD,16723.8,17876.1,16569.5,17684.8,17304.4,10140.27826,179328792.9,42560
1605484800,11/16/2020 0:00,BTC/USD,15966.8,16892.9,15884.3,16721.1,16520.5,6629.533816,110853097.9,30395
1605398400,11/15/2020 0:00,BTC/USD,16086.5,16170.5,15801,15962.3,15968,2083.205264,33252747.39,12207
1605312000,11/14/2020 0:00,BTC/USD,16343.3,16343.4,15735,16080.1,15980,3713.348993,59711023.15,19483
1605225600,11/13/2020 0:00,BTC/USD,16308.6,16489.4,15980.6,16343.4,16275.5,6047.970998,98844409.21,27495
1605139200,11/12/2020 0:00,BTC/USD,15708.6,16345,15425.3,16307.8,15994.1,9541.89852,155607372.7,39087
1605052800,11/11/2020 0:00,BTC/USD,15319,15990,15300,15708.7,15675.8,6372.856204,100109286.3,27051
1604966400,11/10/2020 0:00,BTC/USD,15339.1,15474.9,15100,15316.7,15301,3736.893018,57236869.28,16500
1604880000,11/9/2020 0:00,BTC/USD,15480,15843.3,14824.7,15322.9,15321,7504.18059,114985808.8,32794
1604793600,11/8/2020 0:00,BTC/USD,14837.4,15650,14726.6,15480.1,15262.5,4503.790867,69719133.01,21957
1604707200,11/7/2020 0:00,BTC/USD,15602.8,15769.9,14365,14837.3,15030.6,7646.39947,113451922.9,40207
1604620800,11/6/2020 0:00,BTC/USD,15610.3,15967,15177,15599.2,15586.6,9645.327078,150459386.2,43154
1604534400,11/5/2020 0:00,BTC/USD,14165.7,15782.3,14120.1,15610.4,14928.2,13893.3531,216880799.3,51840
1604448000,11/4/2020 0:00,BTC/USD,14028.8,14266.4,13540.7,14163.3,13952.2,7484.679228,106007757.3,27775
1604361600,11/3/2020 0:00,BTC/USD,13568.3,14062.8,13305,14021.8,13690.5,5039.102502,70657287.46,20569
1604275200,11/2/2020 0:00,BTC/USD,13762.6,13840,13218.3,13565.8,13541,5151.116859,69879021.09,19179
1604188800,11/1/2020 0:00,BTC/USD,13799,13900.6,13634.6,13762.5,13760,2302.111456,31682808.92,10406
1604102400,10/31/2020 0:00,BTC/USD,13567,14080,13425.5,13809.1,13790.4,5282.111552,72941206.63,21699
1604016000,10/30/2020 0:00,BTC/USD,13462.1,13684.9,13131,13567,13410.3,6467.916011,87750216.52,21764
1603929600,10/29/2020 0:00,BTC/USD,13288,13644,12975,13463.1,13349.2,5549.850251,74718188.91,21909
1603843200,10/28/2020 0:00,BTC/USD,13649.1,13851.6,12900,13289.5,13383,8264.040574,109824967.2,29643
1603756800,10/27/2020 0:00,BTC/USD,13080,13794.8,13064,13649.6,13487.3,7598.844079,103721182.1,26506
1603670400,10/26/2020 0:00,BTC/USD,13039.8,13243.6,12801,13080,13038.8,4628.57769,60541796.19,17227
1603584000,10/25/2020 0:00,BTC/USD,13130.9,13351,12833,13039.2,13080.1,3508.367798,45746309.39,12947
1603497600,10/24/2020 0:00,BTC/USD,12939,13172.3,12890.7,13130.9,13041.5,1813.586982,23814029.3,8277
1603411200,10/23/2020 0:00,BTC/USD,12985.4,13032.8,12735,12939,12911.7,3897.16955,50425476.81,16226
1603324800,10/22/2020 0:00,BTC/USD,13124.6,13199,12943.6,12984.1,13069.4,973.1290836,12635205.33,3938
1603238400,10/21/2020 0:00,BTC/USD,11926.7,13241.4,11905.7,12813,12603.2,11497.59347,147318665.2,38325
1603152000,10/20/2020 0:00,BTC/USD,11757,12070,11678.8,11925.4,11889.5,5301.912446,63227426.69,17619
1603065600,10/19/2020 0:00,BTC/USD,11508.8,11838.3,11416.6,11757,11653.6,4364.707014,51315860.37,14334
1602979200,10/18/2020 0:00,BTC/USD,11364,11515.1,11355.7,11508.9,11443.4,1062.879124,12232569.55,5240
1602892800,10/17/2020 0:00,BTC/USD,11327,11411.8,11254.6,11363.9,11335.3,1155.954286,13136148.91,5034
1602806400,10/16/2020 0:00,BTC/USD,11501,11549,11207,11326.9,11349.5,3689.184497,41787023.88,13455
1602720000,10/15/2020 0:00,BTC/USD,11433.2,11628,11255.3,11501,11431.3,3310.606036,38075280.02,12138
1602633600,10/14/2020 0:00,BTC/USD,11428.9,11555,11300,11433.1,11409.1,2817.859086,32216864.72,10656
1602547200,10/13/2020 0:00,BTC/USD,11534.6,11560,11315,11428.6,11432.8,3464.475427,39594103.86,12311
1602460800,10/12/2020 0:00,BTC/USD,11376.6,11725.9,11202.9,11535.8,11486.4,4883.07188,56330140.59,15877
1602374400,10/11/2020 0:00,BTC/USD,11299.4,11443.9,11262,11376.6,11360,2180.886326,24811071.38,7814
1602288000,10/10/2020 0:00,BTC/USD,11060.1,11499,11060.1,11301.5,11328.7,3960.958901,44764777.02,13839
1602201600,10/9/2020 0:00,BTC/USD,10931.9,11110.6,10842,11060.2,11018.8,3237.007731,35801952.9,13030
1602115200,10/8/2020 0:00,BTC/USD,10670,10969.6,10540,10934.1,10811.9,4228.066938,46230106.71,14399
1602028800,10/7/2020 0:00,BTC/USD,10605,10676.6,10552.6,10669.9,10626.5,2177.505875,23233769.93,9062
1601942400,10/6/2020 0:00,BTC/USD,10799,10803.6,10527,10605.4,10674.9,3347.542659,35502028.92,12055
1601856000,10/5/2020 0:00,BTC/USD,10676.4,10799,10632,10799,10717.8,2274.020579,24557148.23,9497
1601769600,10/4/2020 0:00,BTC/USD,10553,10690,10531.2,10676.4,10622.9,1234.251744,13177365.32,5796
1601683200,10/3/2020 0:00,BTC/USD,10574.8,10603.7,10504.1,10553,10557.3,1221.430534,12889756.43,5661
1601596800,10/2/2020 0:00,BTC/USD,10611,10655.5,10384.3,10574.8,10510.1,3866.32731,40885638.04,15584
1601510400,10/1/2020 0:00,BTC/USD,10774.9,10930,10451,10616.1,10681.2,5064.961718,53770140.1,19068
1601424000,9/30/2020 0:00,BTC/USD,10841.4,10842.4,10670,10774.9,10735.3,2473.829221,26655262.47,10450
1601337600,9/29/2020 0:00,BTC/USD,10695.1,10695.1,10695.1,10695.1,0,0,0,0
1601251200,9/28/2020 0:00,BTC/USD,10695.1,10695.1,10695.1,10695.1,0,0,0,0
1601164800,9/27/2020 0:00,BTC/USD,10695.1,10695.1,10695.1,10695.1,0,0,0,0
1601078400,9/26/2020 0:00,BTC/USD,10695.1,10695.1,10695.1,10695.1,0,0,0,0
1600992000,9/25/2020 0:00,BTC/USD,10738.9,10761.6,10565,10695.1,10666.4,3847.358268,41147881.41,14508
1600905600,9/24/2020 0:00,BTC/USD,10230.7,10788.3,10192.4,10740.2,10505.6,4593.252937,49332455.19,16781
1600819200,9/23/2020 0:00,BTC/USD,10531.2,10534,10134.6,10230.7,10373.4,4306.722978,44060790.77,15264
1600732800,9/22/2020 0:00,BTC/USD,10417.9,10570,10362.8,10532.5,10468,3177.441628,33466403.95,11869
1600646400,9/21/2020 0:00,BTC/USD,10918.6,10985,10300,10415,10559.2,6425.348077,66920000.22,20636
1600560000,9/20/2020 0:00,BTC/USD,11078,11078,10766.2,10918.5,10901.4,2298.823522,25099704.62,9810
1600473600,9/19/2020 0:00,BTC/USD,10934.8,11178.2,10898.9,11080.7,11035,1827.569161,20250745.61,8709
1600387200,9/18/2020 0:00,BTC/USD,10944.8,11039.1,10818,10934.7,10921.9,2354.540575,25746194.83,11516
1600300800,9/17/2020 0:00,BTC/USD,10951.3,11043.2,10750.3,10944.8,10878.9,3387.945447,37080385.33,25530
1600214400,9/16/2020 0:00,BTC/USD,10785.2,11097.9,10670.2,10951.1,10941.8,4155.03621,45502217.04,43022
1600128000,9/15/2020 0:00,BTC/USD,10675,10935,10620,10785.2,10790.4,4280.924355,46170625.36,17159
1600041600,9/14/2020 0:00,BTC/USD,10328.2,10745,10251.2,10674.9,10562.2,4151.732283,44319326.95,15823
1599955200,9/13/2020 0:00,BTC/USD,10447.5,10573,10217.2,10328.2,10382.5,2427.791967,25074720.99,9501
1599868800,9/12/2020 0:00,BTC/USD,10398.1,10475,10280,10447.5,10390.8,2068.365993,21609253.72,8651
1599782400,9/11/2020 0:00,BTC/USD,10350,10411.3,10210,10398.2,10303.7,2682.488752,27893054.55,11596
1599696000,9/10/2020 0:00,BTC/USD,10229.5,10488,10227.5,10350.1,10354.4,3714.090871,38441211.93,14946
1599609600,9/9/2020 0:00,BTC/USD,10123.3,10350,9983.2,10229.7,10212.6,3169.448507,32422507.39,12860
1599523200,9/8/2020 0:00,BTC/USD,10377.5,10440,9850,10123.3,10075.4,5532.391834,56006062.26,19272
1599436800,9/7/2020 0:00,BTC/USD,10256.2,10415.3,9877.6,10377.4,10123.9,4070.350318,42239653.39,16065
1599350400,9/6/2020 0:00,BTC/USD,10164,10345,10010,10253.1,10192.9,2497.157864,25603609.3,12030
1599264000,9/5/2020 0:00,BTC/USD,10463.5,10565,9856.3,10162.2,10142.4,6725.523744,68346117.39,25088
1599177600,9/4/2020 0:00,BTC/USD,10180,10634.8,9914.6,10463.6,10339.9,7291.888589,76299405.44,27799
1599091200,9/3/2020 0:00,BTC/USD,11399.2,11478,10025,10180.1,10760.9,10567.15215,107574665.6,37840
1599004800,9/2/2020 0:00,BTC/USD,11926.3,11955.3,11187,11396.9,11478.9,6177.247378,70401470.64,25067
1598918400,9/1/2020 0:00,BTC/USD,11657.2,12068.6,11532.8,11926.8,11883.7,4033.23011,48103528.88,19524
1598832000,8/31/2020 0:00,BTC/USD,11713,11785,11580,11656.9,11694.6,2463.347742,28714998.29,11046
1598745600,8/30/2020 0:00,BTC/USD,11480.9,11715,11469,11713.1,11623,1357.35993,15898892.6,9414
1598659200,8/29/2020 0:00,BTC/USD,11531,11580,11408.1,11480.9,11500.5,1489.534991,17101202.28,8934
1598572800,8/28/2020 0:00,BTC/USD,11327.9,11549.7,11283.8,11532.6,11454.3,2688.004006,30999675,14308
1598486400,8/27/2020 0:00,BTC/USD,11469.6,11598.8,11128.4,11327.9,11326.7,4707.310186,53323939.05,17072
1598400000,8/26/2020 0:00,BTC/USD,11330.1,11539,11251.7,11469.5,11413.2,2742.527813,31455422.75,14088
1598313600,8/25/2020 0:00,BTC/USD,11760.5,11768.8,11120,11330,11415.3,5257.963038,59572721.22,22127
1598227200,8/24/2020 0:00,BTC/USD,11653.2,11821.9,11600,11764.8,11741.4,2158.195474,25390738.11,12407
1598140800,8/23/2020 0:00,BTC/USD,11672.7,11715,11525.2,11652.6,11632.6,1207.437931,14069791.24,8026
1598054400,8/22/2020 0:00,BTC/USD,11522.7,11687,11350,11672.7,11519.6,2777.535563,32421339.37,15446
1597968000,8/21/2020 0:00,BTC/USD,11864.5,11884.8,11500,11522.7,11701.1,3996.106398,46045935.19,21231
1597881600,8/20/2020 0:00,BTC/USD,11757.2,11899.7,11675,11864.6,11811.3,3273.143889,38834542.98,14235
1597795200,8/19/2020 0:00,BTC/USD,11955.2,12020,11569.4,11757.4,11769,5945.744553,69906497.01,23240
1597708800,8/18/2020 0:00,BTC/USD,12301.7,12393.7,11807.7,11957,12099.7,6055.424529,72404711.09,25682
1597622400,8/17/2020 0:00,BTC/USD,11919.9,12480.6,11775,12301.7,12174.9,6920.632439,85135544.08,26337
1597536000,8/16/2020 0:00,BTC/USD,11855.6,11939.5,11701,11916.8,11829.9,1955.262373,23300470.65,11679
1597449600,8/15/2020 0:00,BTC/USD,11775,11988,11675,11858.3,11869.9,3176.274402,37665214.74,15492
1597363200,8/14/2020 0:00,BTC/USD,11794.8,11867.1,11658.5,11772.6,11759.1,3549.573385,41787707.63,16174
1597276800,8/13/2020 0:00,BTC/USD,11576.7,11799,11269,11794.6,11564.6,4296.453871,50674954.83,20630
1597190400,8/12/2020 0:00,BTC/USD,11391.6,11620,11163,11576.6,11455.6,4049.321046,46877370.02,16814
1597104000,8/11/2020 0:00,BTC/USD,11898.7,11939,11133,11391.7,11504.7,7265.366587,82764876.55,28468
1597017600,8/10/2020 0:00,BTC/USD,11689.7,12082.9,11535.5,11898.7,11887,6928.45634,82439623.46,26144
1596931200,8/9/2020 0:00,BTC/USD,11768,11804.9,11532.5,11687.5,11657.1,1618.552709,18916834.78,10288
1596844800,8/8/2020 0:00,BTC/USD,11603.5,11813.8,11540,11768,11704,2217.988309,26101286.42,11972
1596758400,8/7/2020 0:00,BTC/USD,11771.5,11918.7,11350,11603.5,11638.9,5264.973234,61092116.92,21130
1596672000,8/6/2020 0:00,BTC/USD,11746,11912.2,11579.3,11771.5,11777.9,4417.042034,51995210.31,18399
1596585600,8/5/2020 0:00,BTC/USD,11200,11791.4,11099.2,11746,11535.3,5230.820707,61441220.02,20502
1596499200,8/4/2020 0:00,BTC/USD,11237.1,11419,11028.5,11197.5,11234.4,3413.511797,38222798.34,14033
1596412800,8/3/2020 0:00,BTC/USD,11072.1,11484.2,10827.9,11237.3,11273.8,4734.357852,53201399.49,16618
1596326400,8/2/2020 0:00,BTC/USD,11811,12126.6,10590,11067.1,11330.4,9103.232757,100746387.2,34756
1596240000,8/1/2020 0:00,BTC/USD,11356.1,11883.4,11239.4,11809.9,11641,6935.588019,81908600.95,26506
1596153600,7/31/2020 0:00,BTC/USD,11114.8,11460,10980,11356.2,11247.5,5391.832875,61230732.5,18336
1596067200,7/30/2020 0:00,BTC/USD,11111.1,11187.2,10828.8,11114.8,11025.1,5060.251681,56243685.38,17307
1595980800,7/29/2020 0:00,BTC/USD,10934,11348,10852.2,11108.2,11121,6258.410778,69519678.61,21687
1595894400,7/28/2020 0:00,BTC/USD,11051,11263.1,10588,10934,10975.6,8489.685815,92826224.7,31581
1595808000,7/27/2020 0:00,BTC/USD,9939.6,11420,9937.1,11046.1,10644,16317.13418,180240695.9,51086
1595721600,7/26/2020 0:00,BTC/USD,9712.1,10197,9666.7,9939.6,9927.5,5224.800838,51932430.41,17684
1595635200,7/25/2020 0:00,BTC/USD,9553.6,9748.1,9540.9,9710.2,9648.5,2412.074061,23421721.54,9599
1595548800,7/24/2020 0:00,BTC/USD,9612,9649,9480,9553.6,9562.6,3345.55356,31962080.49,12119
1595462400,7/23/2020 0:00,BTC/USD,9529.8,9676,9460,9612,9554.4,4565.297419,43881638.79,15082
1595376000,7/22/2020 0:00,BTC/USD,9393.9,9569,9281.8,9529.9,9417.3,3139.869021,29922637.78,12065
1595289600,7/21/2020 0:00,BTC/USD,9163,9436,9157.3,9393.8,9339.1,4022.048302,37782317.34,13722
1595203200,7/20/2020 0:00,BTC/USD,9216.1,9224.6,9131.5,9163,9176,2034.71911,18644131.21,7441
1595116800,7/19/2020 0:00,BTC/USD,9173.7,9238.2,9111.1,9213.7,9161.8,1355.346627,12487757.22,5746
1595030400,7/18/2020 0:00,BTC/USD,9152.2,9208.9,9123,9174.1,9164.7,1053.265471,9662762.76,5204
1594944000,7/17/2020 0:00,BTC/USD,9131,9182.1,9078.5,9152.2,9134.2,2171.679831,19875648.15,7968
1594857600,7/16/2020 0:00,BTC/USD,9194.9,9208.8,9021.7,9130.9,9111.4,3908.408895,35687290.78,13388
1594771200,7/15/2020 0:00,BTC/USD,9253.9,9272.7,9155.1,9195,9206.8,3307.126747,30409030.44,10986
1594684800,7/14/2020 0:00,BTC/USD,9237.2,9275,9095,9252.2,9205.4,3085.473585,28547418.7,11612
1594598400,7/13/2020 0:00,BTC/USD,9300,9367.7,9195.7,9236.2,9280.1,2850.694383,26329583.46,10587
1594512000,7/12/2020 0:00,BTC/USD,9234.5,9340,9161.5,9300,9252.5,1679.966955,15623692.68,6241
1594425600,7/11/2020 0:00,BTC/USD,9286.1,9296.7,9186.4,9234.6,9236.1,1145.080677,10574362.02,5708
1594339200,7/10/2020 0:00,BTC/USD,9236,9314.9,9125,9286,9193.6,2668.972984,24784083.13,10967
1594252800,7/9/2020 0:00,BTC/USD,9440,9440.1,9155.2,9240.2,9297.5,3776.718262,34897632.08,14412
1594166400,7/8/2020 0:00,BTC/USD,9258.4,9480,9237.6,9440.1,9373.4,4307.70416,40665158.04,16299
1594080000,7/7/2020 0:00,BTC/USD,9347.1,9378,9204.1,9256.8,9281.5,3589.573913,33227967.8,11121
1593993600,7/6/2020 0:00,BTC/USD,9083.8,9372,9065.2,9348.2,9261.3,4710.448473,44034214.42,14341
1593907200,7/5/2020 0:00,BTC/USD,9138.5,9143.5,8915.1,9083.8,9042.2,1933.66217,17565000.42,6980
1593820800,7/4/2020 0:00,BTC/USD,9058.1,9194.8,9044.9,9138.5,9109.9,1524.403161,13930758.29,6148
1593734400,7/3/2020 0:00,BTC/USD,9086,9123.1,9041.4,9058,9093.5,1652.163389,14965295.97,7239
1593648000,7/2/2020 0:00,BTC/USD,9233.9,9269.2,8935.6,9086,9110,4547.458649,41318209.29,13765
1593561600,7/1/2020 0:00,BTC/USD,9135,9300.3,9094.2,9234.5,9213,3526.761413,32567878.26,11919
1593475200,6/30/2020 0:00,BTC/USD,9186.4,9199,9061.3,9133.9,9147,2685.851906,24532302.72,8211
1593388800,6/29/2020 0:00,BTC/USD,9113.8,9230,9013,9183.5,9128.9,4167.075032,38268333.56,11252
1593302400,6/28/2020 0:00,BTC/USD,9003.9,9189.3,8937.5,9113.7,9075,2562.549236,23354304.97,9163
1593216000,6/27/2020 0:00,BTC/USD,9153,9183.3,8812.8,9002,9016.3,4249.82948,38256964.98,13967
1593129600,6/26/2020 0:00,BTC/USD,9238,9285,9028.6,9150.3,9162.1,5297.724286,48475766.54,14564
1593043200,6/25/2020 0:00,BTC/USD,9290.6,9337.5,8992.4,9233.5,9199.6,6244.400486,57657671.88,17402
1592956800,6/24/2020 0:00,BTC/USD,9625.5,9661.7,9200,9282,9381.6,5937.382568,55110784.99,20155
1592870400,6/23/2020 0:00,BTC/USD,9694,9721.3,9575.8,9622.3,9639.6,3628.187255,34911506.22,10977
1592784000,6/22/2020 0:00,BTC/USD,9284.7,9780,9275,9694,9551.7,5237.813443,50775363.52,16812
1592697600,6/21/2020 0:00,BTC/USD,9357,9416.9,9280,9284.7,9345.1,2014.199815,18701241.02,6335
1592611200,6/20/2020 0:00,BTC/USD,9301.2,9394.9,9165,9355.6,9294.5,2127.730458,19906195.07,9012
1592524800,6/19/2020 0:00,BTC/USD,9381.5,9439.7,9219.9,9302.1,9323.4,4506.125861,41916433.37,17317
1592438400,6/18/2020 0:00,BTC/USD,9453.1,9480,9268.2,9381.5,9387.1,3652.896918,34269652.44,15791
1592352000,6/17/2020 0:00,BTC/USD,9527.5,9556.8,9233.4,9453.1,9410.7,5393.869046,50988783.48,19149
1592265600,6/16/2020 0:00,BTC/USD,9425.3,9593,9385,9528.5,9494.5,5563.380482,53010670.93,19545
1592179200,6/15/2020 0:00,BTC/USD,9328.4,9499.9,8905,9425.3,9216.4,9823.894283,92593150.78,31566
1592092800,6/14/2020 0:00,BTC/USD,9472.9,9475,9230.6,9330.4,9361.6,2680.386802,25009081.02,9347
1592006400,6/13/2020 0:00,BTC/USD,9459.9,9492.8,9353.8,9471,9421,1910.814282,18097322.07,7882
1591920000,6/12/2020 0:00,BTC/USD,9265.8,9545,9234,9460,9422.9,4753.441604,44967557.57,18475
1591833600,6/11/2020 0:00,BTC/USD,9892.2,9990,9090.5,9265.8,9501.4,12247.96472,113487191.5,32843
1591747200,6/10/2020 0:00,BTC/USD,9778,10000,9680,9892.4,9828.2,5841.623775,57787679.04,16682
1591660800,6/9/2020 0:00,BTC/USD,9782,9900.4,9560.3,9778,9736.4,5905.613927,57745092.98,17299
1591574400,6/8/2020 0:00,BTC/USD,9755.7,9800,9626.8,9780.9,9723.3,3571.19984,34929548.51,12171
1591488000,6/7/2020 0:00,BTC/USD,9668.7,9812.4,9386.6,9757.7,9599.6,4869.616676,47516258.64,15720
1591401600,6/6/2020 0:00,BTC/USD,9617.6,9731.2,9527.4,9672,9635.6,2681.153133,25932113.1,10113
1591315200,6/5/2020 0:00,BTC/USD,9792.1,9855,9537.9,9617.7,9719.6,5121.006688,49252306.02,15855
1591228800,6/4/2020 0:00,BTC/USD,9670,9884.7,9465,9791.4,9709.4,6818.328143,66760978.18,18652
1591142400,6/3/2020 0:00,BTC/USD,9516,9690,9310.9,9664.1,9544.5,4383.39531,42361570.62,14044
1591056000,6/2/2020 0:00,BTC/USD,10210.1,10235,9300,9525.4,9789.4,14963.95763,142537682,39767
1590969600,6/1/2020 0:00,BTC/USD,9447.9,10370,9414.6,10206.2,9851.6,9866.951158,100704076.9,30372
1590883200,5/31/2020 0:00,BTC/USD,9699.9,9700,9380,9447.4,9539.4,3643.43597,34420996.98,12212
1590796800,5/30/2020 0:00,BTC/USD,9424.9,9745,9330,9698.6,9541.5,5071.764976,49189019.79,18928
1590710400,5/29/2020 0:00,BTC/USD,9578,9608.6,9312,9425,9448.3,6002.56934,56574216.03,17515
1590624000,5/28/2020 0:00,BTC/USD,9208,9625,9109.4,9577.9,9379.6,8108.35759,77661038.16,24586
1590537600,5/27/2020 0:00,BTC/USD,8840.7,9226,8810.6,9213.9,9073,6834.049904,62968252.41,22199
1590451200,5/26/2020 0:00,BTC/USD,8898,9012,8686.6,8841.7,8843.9,5236.665566,46301025.93,16902
1590364800,5/25/2020 0:00,BTC/USD,8712.8,8975,8644,8898.1,8814.9,6019.259899,53559976.51,19673
1590278400,5/24/2020 0:00,BTC/USD,9175.4,9300,8645,8715.1,8989.2,6806.688999,59320975.3,23096
1590192000,5/23/2020 0:00,BTC/USD,9169.9,9316,9072.5,9178.6,9203,3223.806447,29590029.85,13935
1590105600,5/22/2020 0:00,BTC/USD,9057.5,9261.2,8925,9169,9118.2,5948.228464,54539306.79,22655
1590019200,5/21/2020 0:00,BTC/USD,9510.1,9564,8800,9057.3,9140,12850.78533,116393418,38616
1589932800,5/20/2020 0:00,BTC/USD,9779.2,9841.4,9310,9510.1,9588.4,8928.347,84909472.8,26220
1589846400,5/19/2020 0:00,BTC/USD,9726,9900,9465,9779.3,9684.7,8433.882529,82477467.42,24631
1589760000,5/18/2020 0:00,BTC/USD,9675.6,9948.3,9400,9725.3,9716.3,8025.347634,78048913.35,26528
1589673600,5/17/2020 0:00,BTC/USD,9379.3,9888,9317.1,9673,9686.4,6998.249638,67694068.75,22267
1589587200,5/16/2020 0:00,BTC/USD,9310.5,9590,9221.1,9386,9399.2,4905.165281,46039881.33,17890
1589500800,5/15/2020 0:00,BTC/USD,9788.5,9847.1,9128,9312.1,9476.7,11082.91559,103205218.2,35220
1589414400,5/14/2020 0:00,BTC/USD,9317.1,9947,9256.9,9788.5,9632.3,12966.02053,126917892,37987
1589328000,5/13/2020 0:00,BTC/USD,8818.1,9411,8808.1,9317.1,9117.1,9472.110878,88252604.26,27926
1589241600,5/12/2020 0:00,BTC/USD,8570.8,8975,8531.8,8823.7,8779.9,7354.103412,64890402.28,22313
1589155200,5/11/2020 0:00,BTC/USD,8724.9,9175,8190,8570.8,8700.5,18291.82769,156775596.8,49333
1589068800,5/10/2020 0:00,BTC/USD,9530.5,9570.1,7995.6,8716.5,8687.4,21269.65739,185396968.7,69265
1588982400,5/9/2020 0:00,BTC/USD,9808.4,9911.7,9518,9539.7,9691.7,8004.082453,76356545.38,23146
1588896000,5/8/2020 0:00,BTC/USD,10001.4,10048.2,9727.5,9809.5,9926.3,9783.489382,95971139.1,31846
1588809600,5/7/2020 0:00,BTC/USD,9163.1,10080.2,9037,10001,9616.6,18206.78074,182086014.2,48912
1588723200,5/6/2020 0:00,BTC/USD,9027.4,9430,8921,9166.1,9214.7,11362.01313,104145348.6,31294
1588636800,5/5/2020 0:00,BTC/USD,8890.7,9119.9,8780,9027.4,8936.6,7421.484806,66996711.94,21732
1588550400,5/4/2020 0:00,BTC/USD,8910.9,8972.5,8534,8886.3,8776.7,8240.87432,73230881.47,27647
1588464000,5/3/2020 0:00,BTC/USD,8983.2,9204.8,8714,8905.5,8975.2,8379.619773,74624703.89,26012
