unix,date,symbol,open,high,low,close,vwap,Volume BTC,Volume USD,tradecount
1573365600.0,2019-11-10 06-AM,BTC/USD,8856.4,8912.1,8831,8844.6,8844.6,215.06,1906661.57,NULL
1573362000.0,2019-11-10 05-AM,BTC/USD,8785.1,8860,8785,8856.4,8856.4,94.3,833007.77,NULL
1573358400.0,2019-11-10 04-AM,BTC/USD,8771.8,8793.9,8771.8,8785.1,8785.1,39.96,351100.5,NULL
1573354800.0,2019-11-10 03-AM,BTC/USD,8769.4,8771.8,8751.7,8771.8,8771.8,26.25,229995.79,NULL
1573351200.0,2019-11-10 02-AM,BTC/USD,8782.2,8785.5,8757.5,8769.4,8769.4,61.41,538583.38,NULL
1573347600.0,2019-11-10 01-AM,BTC/USD,8778.4,8788.5,8770,8782.2,8782.2,24.44,214524.83,NULL
1573344000.0,2019-11-10 12-AM,BTC/USD,8812,8812.1,8778.4,8778.4,8778.4,102.56,901960.32,NULL
1573340400.0,2019-11-09 11-PM,BTC/USD,8799.7,8830,8797.7,8812,8812,35.4,311973.42,NULL
1573336800.0,2019-11-09 10-PM,BTC/USD,8804.3,8811.7,8774.2,8799.7,8799.7,62.78,552052.1,NULL
1573333200.0,2019-11-09 09-PM,BTC/USD,8777.7,8820.4,8777.7,8804.3,8804.3,106.18,934479.58,NULL
1573329600.0,2019-11-09 08-PM,BTC/USD,8760.1,8789.5,8760.1,8777.7,8777.7,40.42,354712.64,NULL
1573326000.0,2019-11-09 07-PM,BTC/USD,8774,8774,8760,8760.1,8760.1,28.08,246233.87,NULL
1573322400.0,2019-11-09 06-PM,BTC/USD,8770.1,8786.6,8766.9,8774,8774,50.54,443589.83,NULL
1573318800.0,2019-11-09 05-PM,BTC/USD,8752.5,8785,8743,8770.1,8770.1,115.38,1011222.66,NULL
1573315200.0,2019-11-09 04-PM,BTC/USD,8800,8817.4,8730,8752.5,8752.5,128.37,1124834.98,NULL
1573311600.0,2019-11-09 03-PM,BTC/USD,8818.1,8827.9,8773.1,8800,8800,114.34,1005904.84,NULL
1573308000.0,2019-11-09 02-PM,BTC/USD,8860,8863.7,8770,8818.1,8818.1,127.54,1123429.5,NULL
1573304400.0,2019-11-09 01-PM,BTC/USD,8838,8870,8835,8860,8860,34.11,301845.07,NULL
1573300800.0,2019-11-09 12-PM,BTC/USD,8816,8846,8811.5,8838,8838,60.99,538690.48,NULL
1573297200.0,2019-11-09 11-AM,BTC/USD,8841.5,8848.1,8810.7,8816,8816,30.04,265203.1,NULL
1573293600.0,2019-11-09 10-AM,BTC/USD,8833.2,8858.2,8823.2,8841.5,8841.5,20.04,177146.44,NULL
1573290000.0,2019-11-09 09-AM,BTC/USD,8811,8844,8811,8833.2,8833.2,18.37,162311.05,NULL
1573286400.0,2019-11-09 08-AM,BTC/USD,8810,8825.3,8810,8811,8811,40.34,355624.2,NULL
1573282800.0,2019-11-09 07-AM,BTC/USD,8874.7,8874.8,8810,8810,8810,50.55,447007.68,NULL
1573279200.0,2019-11-09 06-AM,BTC/USD,8827.3,8877.2,8826,8874.7,8874.7,116.69,1033433.8,NULL
1573275600.0,2019-11-09 05-AM,BTC/USD,8817.5,8829.9,8816.5,8827.3,8827.3,37.03,326760.29,NULL
1573272000.0,2019-11-09 04-AM,BTC/USD,8826.7,8826.9,8799.7,8817.5,8817.5,77.36,681261.63,NULL
1573268400.0,2019-11-09 03-AM,BTC/USD,8815,8829.9,8806,8826.7,8826.7,49.42,435860.16,NULL
1573264800.0,2019-11-09 02-AM,BTC/USD,8790.9,8815,8781.7,8815,8815,61.21,538425.7,NULL
1573261200.0,2019-11-09 01-AM,BTC/USD,8806.8,8814.7,8777.7,8790.9,8790.9,39.0,343121.74,NULL
1573257600.0,2019-11-09 12-AM,BTC/USD,8766,8815.7,8721,8806.8,8806.8,225.82,1978333.72,NULL
1573254000.0,2019-11-08 11-PM,BTC/USD,8805.1,8832.7,8763,8766,8766,157.25,1382379.17,NULL
1573250400.0,2019-11-08 10-PM,BTC/USD,8861.7,8867.8,8805.1,8805.1,8805.1,119.95,1060071.21,NULL
1573246800.0,2019-11-08 09-PM,BTC/USD,8796.8,8877.9,8796.8,8861.7,8861.7,262.58,2324864.26,NULL
1573243200.0,2019-11-08 08-PM,BTC/USD,8787.7,8824.8,8787.7,8796.8,8796.8,85.3,751207.36,NULL
1573239600.0,2019-11-08 07-PM,BTC/USD,8806.4,8825.2,8783.2,8787.7,8787.7,171.17,1507534.76,NULL
1573236000.0,2019-11-08 06-PM,BTC/USD,8760,8837.6,8760,8806.4,8806.4,528.66,4653515.99,NULL
1573232400.0,2019-11-08 05-PM,BTC/USD,8748.9,8770,8740.8,8760,8760,204.31,1789523.54,NULL
1573228800.0,2019-11-08 04-PM,BTC/USD,8792.3,8798.1,8695.1,8748.9,8748.9,277.12,2425444.46,NULL
1573225200.0,2019-11-08 03-PM,BTC/USD,8751.3,8798.2,8711.4,8792.3,8792.3,380.84,3333139.78,NULL
1573221600.0,2019-11-08 02-PM,BTC/USD,8786.5,8818.6,8675,8751.3,8751.3,712.87,6231730.25,NULL
1573218000.0,2019-11-08 01-PM,BTC/USD,8994.2,8994.3,8719,8786.5,8786.5,999.47,8816245.96,NULL
1573214400.0,2019-11-08 12-PM,BTC/USD,9007.5,9017,8970,8994.2,8994.2,170.05,1529597.21,NULL
1573210800.0,2019-11-08 11-AM,BTC/USD,9009.9,9040,8996.9,9007.5,9007.5,149.28,1345579.96,NULL
1573207200.0,2019-11-08 10-AM,BTC/USD,9016.1,9030,8988.6,9009.9,9009.9,120.31,1083750.99,NULL
1573203600.0,2019-11-08 09-AM,BTC/USD,9061.5,9061.5,8864.7,9016.1,9016.1,731.68,6560224.78,NULL
1573200000.0,2019-11-08 08-AM,BTC/USD,9124.3,9135.1,9022.7,9061.5,9061.5,357.97,3244157.87,NULL
1573196400.0,2019-11-08 07-AM,BTC/USD,9176.7,9196.5,9089.3,9124.3,9124.3,185.33,1692513.62,NULL
1573192800.0,2019-11-08 06-AM,BTC/USD,9202.9,9202.9,9175.1,9176.7,9176.7,31.89,292987.87,NULL
1573189200.0,2019-11-08 05-AM,BTC/USD,9215.2,9217.9,9181,9202.9,9202.9,72.25,664379.86,NULL
1573185600.0,2019-11-08 04-AM,BTC/USD,9225.6,9245.9,9204.8,9215.2,9215.2,55.87,515628.16,NULL
1573182000.0,2019-11-08 03-AM,BTC/USD,9228.2,9239.1,9222.1,9225.6,9225.6,47.06,434367.42,NULL
1573178400.0,2019-11-08 02-AM,BTC/USD,9218.3,9247.6,9215.2,9228.2,9228.2,63.62,587296.84,NULL
1573174800.0,2019-11-08 01-AM,BTC/USD,9197.7,9236,9197.7,9218.3,9218.3,83.31,768532.31,NULL
1573171200.0,2019-11-08 12-AM,BTC/USD,9205,9207.9,9161.7,9197.7,9197.7,129.8,1192720.61,NULL
1573167600.0,2019-11-07 11-PM,BTC/USD,9218.3,9223.6,9204.9,9205,9205,20.71,190798.31,NULL
1573164000.0,2019-11-07 10-PM,BTC/USD,9214,9260,9202.4,9218.3,9218.3,261.37,2410882.03,NULL
1573160400.0,2019-11-07 09-PM,BTC/USD,9177.5,9214,9084.9,9214,9214,368.49,3371628.46,NULL
1573156800.0,2019-11-07 08-PM,BTC/USD,9195,9208.4,9175,9177.5,9177.5,76.05,699253.32,NULL
1573153200.0,2019-11-07 07-PM,BTC/USD,9206.5,9216.1,9195,9195,9195,53.98,496968.88,NULL
1573149600.0,2019-11-07 06-PM,BTC/USD,9190.9,9208.2,9190,9206.5,9206.5,78.69,723821.49,NULL
1573146000.0,2019-11-07 05-PM,BTC/USD,9200.5,9207,9190,9190.9,9190.9,110.37,1015904.61,NULL
1573142400.0,2019-11-07 04-PM,BTC/USD,9180,9221.9,9175,9200.5,9200.5,104.99,966511.37,NULL
1573138800.0,2019-11-07 03-PM,BTC/USD,9225,9225.1,9172.5,9180,9180,87.71,806859.07,NULL
1573135200.0,2019-11-07 02-PM,BTC/USD,9201,9230,9183.9,9225,9225,80.96,745913.13,NULL
1573131600.0,2019-11-07 01-PM,BTC/USD,9176.2,9220,9158.9,9201,9201,137.14,1261556.96,NULL
1573128000.0,2019-11-07 12-PM,BTC/USD,9188,9190,9132.8,9176.2,9176.2,105.55,967307.8,NULL
1573124400.0,2019-11-07 11-AM,BTC/USD,9200,9213.4,9182,9188,9188,81.85,752636.52,NULL
1573120800.0,2019-11-07 10-AM,BTC/USD,9223.1,9223.1,9125.5,9200,9200,427.97,3925576.56,NULL
1573117200.0,2019-11-07 09-AM,BTC/USD,9250,9250,9219.9,9223.1,9223.1,27.46,253614.83,NULL
1573113600.0,2019-11-07 08-AM,BTC/USD,9244.2,9269,9226.7,9250,9250,56.37,521483.04,NULL
1573110000.0,2019-11-07 07-AM,BTC/USD,9284,9289.9,9211.1,9244.2,9244.2,218.84,2022914.62,NULL
1573106400.0,2019-11-07 06-AM,BTC/USD,9301.1,9301.2,9284,9284,9284,34.93,324484.55,NULL
1573102800.0,2019-11-07 05-AM,BTC/USD,9291.9,9305.4,9260,9301.1,9301.1,62.51,579773.1,NULL
1573099200.0,2019-11-07 04-AM,BTC/USD,9293,9309.7,9286.7,9291.9,9291.9,36.53,339690.35,NULL
1573095600.0,2019-11-07 03-AM,BTC/USD,9300,9308.5,9274.8,9293,9293,40.89,379970.9,NULL
1573092000.0,2019-11-07 02-AM,BTC/USD,9319.8,9321.5,9277.1,9300,9300,89.19,828956.99,NULL
1573088400.0,2019-11-07 01-AM,BTC/USD,9344.3,9375,9310,9319.8,9319.8,103.86,970965.71,NULL
1573084800.0,2019-11-07 12-AM,BTC/USD,9338.4,9347.4,9323,9344.3,9344.3,68.96,643858.32,NULL
1573081200.0,2019-11-06 11-PM,BTC/USD,9346.3,9360.3,9337.8,9338.4,9338.4,73.99,691999.63,NULL
1573077600.0,2019-11-06 10-PM,BTC/USD,9315.3,9347.4,9312.9,9346.3,9346.3,86.95,811531.97,NULL
1573074000.0,2019-11-06 09-PM,BTC/USD,9290.9,9320,9290.9,9315.3,9315.3,82.02,763702.62,NULL
1573070400.0,2019-11-06 08-PM,BTC/USD,9294.8,9305.2,9274.2,9290.9,9290.9,49.57,460366.11,NULL
1573066800.0,2019-11-06 07-PM,BTC/USD,9303.8,9319.9,9290,9294.8,9294.8,49.03,456083.19,NULL
1573063200.0,2019-11-06 06-PM,BTC/USD,9295,9310,9261.2,9303.8,9303.8,209.49,1944922.3,NULL
1573059600.0,2019-11-06 05-PM,BTC/USD,9317.9,9317.9,9255,9295,9295,182.91,1699070.04,NULL
1573056000.0,2019-11-06 04-PM,BTC/USD,9346,9346,9300.1,9317.9,9317.9,137.07,1276501.81,NULL
1573052400.0,2019-11-06 03-PM,BTC/USD,9332.5,9352.4,9330,9346,9346,85.53,799345.94,NULL
1573048800.0,2019-11-06 02-PM,BTC/USD,9330,9352.4,9308.6,9332.5,9332.5,146.95,1370943.12,NULL
1573045200.0,2019-11-06 01-PM,BTC/USD,9359.8,9366.7,9321.5,9330,9330,78.94,737783.88,NULL
1573041600.0,2019-11-06 12-PM,BTC/USD,9394.1,9399.9,9345.2,9359.8,9359.8,64.72,605916.31,NULL
1573038000.0,2019-11-06 11-AM,BTC/USD,9361.4,9399.8,9352.7,9394.1,9394.1,48.89,458480.96,NULL
1573034400.0,2019-11-06 10-AM,BTC/USD,9362.1,9381.5,9340.6,9361.4,9361.4,47.18,441548.92,NULL
1573030800.0,2019-11-06 09-AM,BTC/USD,9417.8,9417.8,9362.1,9362.1,9362.1,85.92,806471.75,NULL
1573027200.0,2019-11-06 08-AM,BTC/USD,9397.4,9420,9381.3,9417.8,9417.8,59.43,558512.6,NULL
1573023600.0,2019-11-06 07-AM,BTC/USD,9388.2,9444,9369.2,9397.4,9397.4,171.91,1616298.96,NULL
1573020000.0,2019-11-06 06-AM,BTC/USD,9338.8,9392.7,9321.5,9388.2,9388.2,107.93,1011102.89,NULL
1573016400.0,2019-11-06 05-AM,BTC/USD,9334.9,9350,9311.7,9338.8,9338.8,44.45,415146.39,NULL
1573012800.0,2019-11-06 04-AM,BTC/USD,9312.1,9335,9309.5,9334.9,9334.9,55.99,522093.13,NULL
1573009200.0,2019-11-06 03-AM,BTC/USD,9307.7,9312.1,9287.2,9312.1,9312.1,89.51,832314.37,NULL
1573005600.0,2019-11-06 02-AM,BTC/USD,9318,9330,9306.1,9307.7,9307.7,98.95,922016.34,NULL
1573002000.0,2019-11-06 01-AM,BTC/USD,9299.6,9318,9274.7,9318,9318,72.67,675279.76,NULL
1572998400.0,2019-11-06 12-AM,BTC/USD,9315.4,9333.7,9284.6,9299.6,9299.6,295.17,2748321.13,NULL
1572994800.0,2019-11-05 11-PM,BTC/USD,9325,9347.2,9305.7,9315.4,9315.4,188.19,1756174.72,NULL
1572991200.0,2019-11-05 10-PM,BTC/USD,9358.3,9359.2,9310,9325,9325,276.06,2574452.57,NULL
1572987600.0,2019-11-05 09-PM,BTC/USD,9350,9399.9,9349.9,9358.3,9358.3,106.19,995521.25,NULL
1572984000.0,2019-11-05 08-PM,BTC/USD,9404,9434.5,9315,9350,9350,275.7,2579468.04,NULL
1572980400.0,2019-11-05 07-PM,BTC/USD,9350.6,9414.5,9347.2,9404,9404,132.88,1246456.54,NULL
1572976800.0,2019-11-05 06-PM,BTC/USD,9344.5,9374.4,9342.8,9350.6,9350.6,192.63,1802034.41,NULL
1572973200.0,2019-11-05 05-PM,BTC/USD,9351.4,9384.9,9334.6,9344.5,9344.5,104.29,976151.2,NULL
1572969600.0,2019-11-05 04-PM,BTC/USD,9380,9389.9,9259.7,9351.4,9351.4,208.24,1943204.99,NULL
1572966000.0,2019-11-05 03-PM,BTC/USD,9351.7,9393,9333.4,9380,9380,159.05,1490403.99,NULL
1572962400.0,2019-11-05 02-PM,BTC/USD,9241.2,9385.5,9239,9351.7,9351.7,244.61,2280200.99,NULL
1572958800.0,2019-11-05 01-PM,BTC/USD,9300.6,9319.7,9228.3,9241.2,9241.2,119.13,1105592.3,NULL
1572955200.0,2019-11-05 12-PM,BTC/USD,9284,9334,9283.8,9300.6,9300.6,99.37,925438.04,NULL
1572951600.0,2019-11-05 11-AM,BTC/USD,9278.8,9306.9,9276.4,9284,9284,50.73,471448.71,NULL
1572948000.0,2019-11-05 10-AM,BTC/USD,9298.4,9309.3,9276,9278.8,9278.8,50.65,470635.09,NULL
1572944400.0,2019-11-05 09-AM,BTC/USD,9250.2,9328,9244.8,9298.4,9298.4,65.31,607395.82,NULL
1572940800.0,2019-11-05 08-AM,BTC/USD,9228.7,9262.2,9201,9250.2,9250.2,94.76,875324.56,NULL
1572937200.0,2019-11-05 07-AM,BTC/USD,9319,9319,9175,9228.7,9228.7,432.14,3989897.62,NULL
1572933600.0,2019-11-05 06-AM,BTC/USD,9407.9,9407.9,9300,9319,9319,250.67,2340289.04,NULL
1572930000.0,2019-11-05 05-AM,BTC/USD,9394,9421.5,9389.3,9407.9,9407.9,65.54,616332.55,NULL
1572926400.0,2019-11-05 04-AM,BTC/USD,9431.5,9431.6,9385.8,9394,9394,61.0,573476.0,NULL
1572922800.0,2019-11-05 03-AM,BTC/USD,9458.6,9458.6,9420,9431.5,9431.5,71.63,676122.63,NULL
1572919200.0,2019-11-05 02-AM,BTC/USD,9455,9534.7,9430.4,9458.6,9458.6,395.51,3746793.54,NULL
1572915600.0,2019-11-05 01-AM,BTC/USD,9386.8,9472,9386.8,9455,9455,152.64,1440313.52,NULL
1572912000.0,2019-11-05 12-AM,BTC/USD,9415.3,9418.8,9370.9,9386.8,9386.8,83.45,783547.83,NULL
1572908400.0,2019-11-04 11-PM,BTC/USD,9386.1,9443.2,9381.7,9415.3,9415.3,165.65,1560241.11,NULL
1572904800.0,2019-11-04 10-PM,BTC/USD,9431.7,9449.8,9369.5,9386.1,9386.1,346.25,3259787.2,NULL
1572901200.0,2019-11-04 09-PM,BTC/USD,9470,9489,9429,9431.7,9431.7,274.95,2601111.28,NULL
1572897600.0,2019-11-04 08-PM,BTC/USD,9278.4,9600,9278.2,9470,9470,1491.6,14154824.64,NULL
1572894000.0,2019-11-04 07-PM,BTC/USD,9272.9,9291.6,9262.2,9278.4,9278.4,94.4,875831.64,NULL
1572890400.0,2019-11-04 06-PM,BTC/USD,9328.9,9328.9,9270,9272.9,9272.9,258.19,2400041.5,NULL
1572886800.0,2019-11-04 05-PM,BTC/USD,9306.4,9339.5,9306,9328.9,9328.9,119.23,1111946.25,NULL
1572883200.0,2019-11-04 04-PM,BTC/USD,9300.5,9336.4,9291.8,9306.4,9306.4,169.16,1575333.11,NULL
1572879600.0,2019-11-04 03-PM,BTC/USD,9324.3,9324.3,9283.1,9300.5,9300.5,159.43,1483521.48,NULL
1572876000.0,2019-11-04 02-PM,BTC/USD,9251.2,9338,9251.2,9324.3,9324.3,198.48,1845143.72,NULL
1572872400.0,2019-11-04 01-PM,BTC/USD,9249.1,9266.9,9247.6,9251.2,9251.2,72.7,672589.15,NULL
1572868800.0,2019-11-04 12-PM,BTC/USD,9274.4,9298.6,9249.1,9249.1,9249.1,110.58,1024239.32,NULL
1572865200.0,2019-11-04 11-AM,BTC/USD,9210.5,9281.3,9210.5,9274.4,9274.4,197.01,1820897.17,NULL
1572861600.0,2019-11-04 10-AM,BTC/USD,9169.9,9220,9169.9,9210.5,9210.5,90.57,833403.63,NULL
1572858000.0,2019-11-04 09-AM,BTC/USD,9160.8,9176.5,9160.6,9169.9,9169.9,70.05,642019.11,NULL
1572854400.0,2019-11-04 08-AM,BTC/USD,9190,9195.1,9160.7,9160.8,9160.8,22.42,205964.13,NULL
1572850800.0,2019-11-04 07-AM,BTC/USD,9167.8,9208.1,9165,9190,9190,61.12,561801.25,NULL
1572847200.0,2019-11-04 06-AM,BTC/USD,9151.6,9177,9150.9,9167.8,9167.8,40.03,366880.82,NULL
1572843600.0,2019-11-04 05-AM,BTC/USD,9136.9,9153.2,9136.2,9151.6,9151.6,32.74,299361.69,NULL
1572840000.0,2019-11-04 04-AM,BTC/USD,9151,9152.3,9130,9136.9,9136.9,78.56,717893.42,NULL
1572836400.0,2019-11-04 03-AM,BTC/USD,9165,9175.7,9150,9151,9151,15.55,142385.97,NULL
1572832800.0,2019-11-04 02-AM,BTC/USD,9161.6,9180,9160.9,9165,9165,24.32,223074.79,NULL
1572829200.0,2019-11-04 01-AM,BTC/USD,9172.8,9177.9,9137.7,9161.6,9161.6,65.38,598676.21,NULL
1572825600.0,2019-11-04 12-AM,BTC/USD,9209.3,9210,9160,9172.8,9172.8,52.22,479474.13,NULL
1572822000.0,2019-11-03 11-PM,BTC/USD,9210.5,9240,9195.5,9209.3,9209.3,69.98,644702.76,NULL
1572818400.0,2019-11-03 10-PM,BTC/USD,9165,9220,9159.5,9210.5,9210.5,87.26,802149.38,NULL
1572814800.0,2019-11-03 09-PM,BTC/USD,9159.1,9170,9080,9165,9165,248.64,2265832.59,NULL
1572811200.0,2019-11-03 08-PM,BTC/USD,9151,9168.2,9150.8,9159.1,9159.1,76.78,703295.83,NULL
1572807600.0,2019-11-03 07-PM,BTC/USD,9161.5,9174.8,9150.4,9151,9151,37.16,340441.62,NULL
1572804000.0,2019-11-03 06-PM,BTC/USD,9162.6,9163.2,9136.9,9161.5,9161.5,65.1,595362.99,NULL
1572800400.0,2019-11-03 05-PM,BTC/USD,9175,9177.9,9121,9162.6,9162.6,157.32,1437820.56,NULL
1572796800.0,2019-11-03 04-PM,BTC/USD,9185.6,9190.1,9168.6,9175,9175,34.63,317894.56,NULL
1572793200.0,2019-11-03 03-PM,BTC/USD,9169.2,9190.9,9155,9185.6,9185.6,48.36,443905.15,NULL
1572789600.0,2019-11-03 02-PM,BTC/USD,9175.7,9190,9157.2,9169.2,9169.2,37.96,348149.91,NULL
1572786000.0,2019-11-03 01-PM,BTC/USD,9164.5,9190,9156.5,9175.7,9175.7,93.31,855884.29,NULL
1572782400.0,2019-11-03 12-PM,BTC/USD,9171.4,9171.4,9116.5,9164.5,9164.5,50.17,458600.55,NULL
1572778800.0,2019-11-03 11-AM,BTC/USD,9148.4,9179.9,9138.5,9171.4,9171.4,100.12,917449.74,NULL
1572775200.0,2019-11-03 10-AM,BTC/USD,9233.2,9233.2,9127.1,9148.4,9148.4,190.36,1742347.08,NULL
1572771600.0,2019-11-03 09-AM,BTC/USD,9227.3,9248.3,9218.5,9233.2,9233.2,26.26,242374.62,NULL
1572768000.0,2019-11-03 08-AM,BTC/USD,9264.2,9264.2,9187.2,9227.3,9227.3,183.29,1690105.02,NULL
1572764400.0,2019-11-03 07-AM,BTC/USD,9284.2,9291.2,9264.2,9264.2,9264.2,20.76,192487.1,NULL
1572760800.0,2019-11-03 06-AM,BTC/USD,9279.6,9307.5,9274.1,9284.2,9284.2,22.33,207411.06,NULL
1572757200.0,2019-11-03 05-AM,BTC/USD,9283.2,9283.2,9254,9279.6,9279.6,52.4,485800.31,NULL
1572753600.0,2019-11-03 04-AM,BTC/USD,9351.4,9351.4,9255,9283.2,9283.2,117.84,1095407.21,NULL
1572750000.0,2019-11-03 03-AM,BTC/USD,9379.8,9380,9337.7,9351.4,9351.4,41.98,392449.07,NULL
1572746400.0,2019-11-03 02-AM,BTC/USD,9331.4,9383.7,9331.4,9379.8,9379.8,73.52,688221.28,NULL
1572742800.0,2019-11-03 01-AM,BTC/USD,9320.8,9339.8,9315.9,9331.4,9331.4,70.41,656699.71,NULL
1572739200.0,2019-11-03 12-AM,BTC/USD,9303.6,9354.2,9303.6,9320.8,9320.8,70.22,655074.65,NULL
1572735600.0,2019-11-02 11-PM,BTC/USD,9313.1,9318.8,9292.3,9303.6,9303.6,74.49,693303.5,NULL
1572732000.0,2019-11-02 10-PM,BTC/USD,9294.8,9317.7,9290,9313.1,9313.1,27.91,259643.69,NULL
1572728400.0,2019-11-02 09-PM,BTC/USD,9312.7,9318,9284.1,9294.8,9294.8,39.95,371323.15,NULL
1572724800.0,2019-11-02 08-PM,BTC/USD,9334.5,9335.6,9294.8,9312.7,9312.7,85.75,798459.97,NULL
1572721200.0,2019-11-02 07-PM,BTC/USD,9308.2,9335.5,9285,9334.5,9334.5,67.01,623704.99,NULL
1572717600.0,2019-11-02 06-PM,BTC/USD,9300.8,9316.6,9292.3,9308.2,9308.2,74.02,688766.52,NULL
1572714000.0,2019-11-02 05-PM,BTC/USD,9335.4,9355,9300.8,9300.8,9300.8,148.88,1389398.64,NULL
1572710400.0,2019-11-02 04-PM,BTC/USD,9335.6,9357.1,9319.2,9335.4,9335.4,97.3,908856.0,NULL
1572706800.0,2019-11-02 03-PM,BTC/USD,9337.4,9340.4,9285,9335.6,9335.6,149.3,1390559.16,NULL
1572703200.0,2019-11-02 02-PM,BTC/USD,9369.9,9370,9336.8,9337.4,9337.4,122.64,1147328.47,NULL
1572699600.0,2019-11-02 01-PM,BTC/USD,9334.2,9392,9320,9369.9,9369.9,204.55,1913414.1,NULL
1572696000.0,2019-11-02 12-PM,BTC/USD,9265.5,9377,9221.1,9334.2,9334.2,608.97,5661264.85,NULL
1572692400.0,2019-11-02 11-AM,BTC/USD,9234.8,9273.3,9234.8,9265.5,9265.5,60.67,561670.26,NULL
1572688800.0,2019-11-02 10-AM,BTC/USD,9225.7,9240,9221.2,9234.8,9234.8,47.09,434801.92,NULL
1572685200.0,2019-11-02 09-AM,BTC/USD,9229.1,9233.4,9221.9,9225.7,9225.7,11.0,101554.85,NULL
1572681600.0,2019-11-02 08-AM,BTC/USD,9231.7,9252.6,9215.2,9229.1,9229.1,42.39,391512.39,NULL
1572678000.0,2019-11-02 07-AM,BTC/USD,9223.7,9239,9217.5,9231.7,9231.7,66.19,611029.72,NULL
1572674400.0,2019-11-02 06-AM,BTC/USD,9241.3,9241.3,9204.4,9223.7,9223.7,39.15,360756.76,NULL
1572670800.0,2019-11-02 05-AM,BTC/USD,9228.2,9248,9214.7,9241.3,9241.3,50.11,462783.13,NULL
1572667200.0,2019-11-02 04-AM,BTC/USD,9257.9,9262.1,9224,9228.2,9228.2,23.9,220830.06,NULL
1572663600.0,2019-11-02 03-AM,BTC/USD,9267,9273.6,9253.3,9257.9,9257.9,30.49,282363.8,NULL
1572660000.0,2019-11-02 02-AM,BTC/USD,9256.5,9267,9224.2,9267,9267,54.17,500716.35,NULL
1572656400.0,2019-11-02 01-AM,BTC/USD,9267.5,9288.8,9249.2,9256.5,9256.5,82.47,764526.8,NULL
1572652800.0,2019-11-02 12-AM,BTC/USD,9258.9,9290.9,9243.7,9267.5,9267.5,111.64,1034966.48,NULL
1572649200.0,2019-11-01 11-PM,BTC/USD,9215,9268,9215,9258.9,9258.9,74.74,691529.72,NULL
1572645600.0,2019-11-01 10-PM,BTC/USD,9277,9303.8,9215,9215,9215,137.84,1275603.08,NULL
1572642000.0,2019-11-01 09-PM,BTC/USD,9210.2,9290,9200,9277,9277,317.16,2927560.83,NULL
1572638400.0,2019-11-01 08-PM,BTC/USD,9183.3,9221,9183.3,9210.2,9210.2,81.97,754699.94,NULL
1572634800.0,2019-11-01 07-PM,BTC/USD,9197.8,9220,9179.5,9183.3,9183.3,77.37,711477.92,NULL
1572631200.0,2019-11-01 06-PM,BTC/USD,9176.6,9215,9164.5,9197.8,9197.8,155.17,1425674.36,NULL
1572627600.0,2019-11-01 05-PM,BTC/USD,9166.9,9210,9151.8,9176.6,9176.6,191.03,1753613.99,NULL
1572624000.0,2019-11-01 04-PM,BTC/USD,9100,9188.3,9075.9,9166.9,9166.9,196.64,1796044.57,NULL
1572620400.0,2019-11-01 03-PM,BTC/USD,9132.1,9274.8,9100,9100,9100,324.68,2978871.51,NULL
1572616800.0,2019-11-01 02-PM,BTC/USD,9130.1,9149.9,9091.2,9132.1,9132.1,134.14,1222237.29,NULL
1572613200.0,2019-11-01 01-PM,BTC/USD,9211.7,9244.9,9090,9130.1,9130.1,252.29,2305420.03,NULL
1572609600.0,2019-11-01 12-PM,BTC/USD,9182.8,9235.1,9160,9211.7,9211.7,142.2,1307453.18,NULL
1572606000.0,2019-11-01 11-AM,BTC/USD,9185.5,9323.4,9150,9182.8,9182.8,433.5,4005835.75,NULL
1572602400.0,2019-11-01 10-AM,BTC/USD,9116.5,9189,9113.2,9185.5,9185.5,202.72,1855501.02,NULL
1572598800.0,2019-11-01 09-AM,BTC/USD,9159,9159,9110,9116.5,9116.5,45.57,416114.68,NULL
1572595200.0,2019-11-01 08-AM,BTC/USD,9114.6,9185.2,9114.6,9159,9159,71.7,656953.44,NULL
1572591600.0,2019-11-01 07-AM,BTC/USD,9139.3,9145,9109,9114.6,9114.6,46.9,428057.79,NULL
1572588000.0,2019-11-01 06-AM,BTC/USD,9097.9,9150,9094,9139.3,9139.3,61.13,558152.95,NULL
1572584400.0,2019-11-01 05-AM,BTC/USD,9097.5,9120,9096.5,9097.9,9097.9,22.25,202643.2,NULL
1572580800.0,2019-11-01 04-AM,BTC/USD,9084.1,9109.9,9058.1,9097.5,9097.5,55.55,504749.85,NULL
1572577200.0,2019-11-01 03-AM,BTC/USD,9140,9140.1,9058.1,9084.1,9084.1,85.52,776973.35,NULL
1572573600.0,2019-11-01 02-AM,BTC/USD,9110.1,9149,9077.6,9140,9140,182.76,1664229.84,NULL
1572570000.0,2019-11-01 01-AM,BTC/USD,9141.7,9149,9109.9,9110.1,9110.1,57.5,524900.46,NULL
1572566400.0,2019-11-01 12-AM,BTC/USD,9146.7,9156.7,9115.2,9141.7,9141.7,73.94,675188.34,NULL
1572562800.0,2019-10-31 11-PM,BTC/USD,9125,9168.8,9118.4,9146.7,9146.7,89.56,819436.31,NULL
1572559200.0,2019-10-31 10-PM,BTC/USD,9140,9166.8,9100,9125,9125,147.98,1349936.03,NULL
